PV (kWh),Load (kWh),Price ($/kWh)
0.0,1603.5,0.4642
0.0,1427.0,0.3967
0.0,1292.0,0.3172
0.0,1207.5,0.3182
0.0,1158.5,0.3011
0.0,1135.5,0.2498
0.0,1143.5,0.2419
0.0,1185.0,0.2388
0.0,1323.0,0.29960000000000003
0.0,1568.5,0.3842
139.5,1682.0,0.4282
636.0,1704.5,0.4663000000000001
1286.5,1721.0,0.4813
1870.5,1734.0,0.5022
2274.0,1726.0,0.5129
2423.0,1717.0,0.5527000000000001
2336.5,1728.0,0.5553
2038.5,1714.5,0.55
1607.0,1693.5,0.506
1111.0,1713.0,0.5078
601.0,1777.0,0.5165
177.5,1877.5,0.5835
0.0,1862.5,0.5937
0.0,1771.0,0.4935
0.0,1618.5,0.443
0.0,1439.5,0.3922
0.0,1294.5,0.3074
0.0,1202.0,0.3255
0.0,1164.0,0.3077
0.0,1142.0,0.2861
0.0,1144.0,0.2706
0.0,1189.5,0.2801
0.0,1320.0,0.3354
0.0,1571.0,0.4165
139.5,1701.5,0.4594
636.0,1739.5,0.4755
1286.5,1777.0,0.4933
1870.5,1798.5,0.5058
2274.0,1789.5,0.5081
2423.0,1775.0,0.5028
2336.5,1774.5,0.5061
2038.5,1758.0,0.5134000000000001
1607.0,1737.5,0.5124
1111.0,1751.5,0.5072
601.0,1804.5,0.5124
177.5,1880.0,0.5926
0.0,1857.5,0.626
0.0,1770.5,0.5053
0.0,1634.0,0.4852
0.0,1457.0,0.4456
0.0,1316.0,0.3931
0.0,1217.0,0.3447
0.0,1165.5,0.3287
0.0,1137.5,0.3151
0.0,1138.0,0.3079
0.0,1178.0,0.3148
0.0,1306.0,0.3547
0.0,1543.0,0.4270000000000001
139.5,1677.0,0.4668
636.0,1704.0,0.479
1286.5,1737.5,0.5159
1870.5,1761.0,0.5398
2274.0,1766.0,0.542
2423.0,1757.0,0.5564
2336.5,1750.0,0.5703
2038.5,1736.5,0.5657
1607.0,1731.5,0.5549000000000001
1111.0,1759.5,0.5586
601.0,1798.5,0.5514
177.5,1833.5,0.5908
0.0,1787.5,0.6053999999999999
0.0,1709.0,0.525
0.0,1596.0,0.4676
0.0,1447.0,0.421
0.0,1311.0,0.405
0.0,1212.0,0.3282
0.0,1150.5,0.298
0.0,1117.5,0.2601
0.0,1105.5,0.2639
0.0,1122.5,0.259
0.0,1172.5,0.25980000000000003
0.0,1269.0,0.2983
139.5,1379.5,0.3246
636.0,1499.0,0.3689
1286.5,1564.5,0.3933
1870.5,1591.0,0.4277
2274.0,1574.5,0.4258
2423.0,1548.5,0.433
2336.5,1529.5,0.4171
2038.5,1508.5,0.4168
1607.0,1499.0,0.4118
1111.0,1525.0,0.4128
601.0,1577.5,0.4165
177.5,1682.0,0.4864
0.0,1666.5,0.4905
0.0,1599.5,0.4449
0.0,1506.5,0.4022
0.0,1382.0,0.3824
0.0,1270.0,0.3333
0.0,1186.5,0.3093
0.0,1132.0,0.248
0.0,1101.5,0.2189
0.0,1093.5,0.2243
0.0,1109.5,0.219
0.0,1140.5,0.228
0.0,1213.0,0.2657
139.5,1311.0,0.27690000000000003
636.0,1435.5,0.3113
1286.5,1526.0,0.3466
1870.5,1554.5,0.3597
2274.0,1566.5,0.3947
2423.0,1561.5,0.3912
2336.5,1538.0,0.3807
2038.5,1521.0,0.3866
1607.0,1524.0,0.3955
1111.0,1570.5,0.3992
601.0,1650.0,0.4249
177.5,1748.0,0.4944
0.0,1729.0,0.528
0.0,1643.0,0.4731
0.0,1497.5,0.4273
0.0,1347.0,0.3925
0.0,1230.0,0.332
0.0,1159.5,0.2839
0.0,1118.5,0.2818
0.0,1107.0,0.252
0.0,1109.5,0.2465
0.0,1161.5,0.2591
0.0,1290.0,0.3015
0.0,1536.5,0.3857
139.5,1645.0,0.4637
636.0,1667.5,0.4733
1286.5,1683.0,0.4979
1870.5,1702.0,0.5188
2274.0,1712.0,0.5272
2423.0,1701.0,0.5524
2336.5,1699.5,0.5203
2038.5,1688.5,0.5272
1607.0,1678.0,0.519
1111.0,1705.5,0.5085000000000001
601.0,1781.0,0.5201
177.5,1878.0,0.7403
0.0,1844.5,0.6718000000000001
0.0,1748.0,0.5139
0.0,1600.0,0.465
0.0,1427.5,0.4096
0.0,1294.0,0.3456
0.0,1206.5,0.252
0.0,1160.5,0.2322
0.0,1140.0,0.234
0.0,1141.0,0.2282
0.0,1184.0,0.23
0.0,1319.0,0.269
0.0,1566.5,0.3925
139.5,1678.5,0.4379
636.0,1689.5,0.4534
1286.5,1709.5,0.4896
1870.5,1731.0,0.5221
2274.0,1732.5,0.5144
2423.0,1723.5,0.5169
2336.5,1723.0,0.5169
2038.5,1692.0,0.5165
1607.0,1666.5,0.5111
1111.0,1686.5,0.5129
601.0,1754.0,0.526
177.5,1863.0,0.72
0.0,1841.0,0.6456000000000001
0.0,1747.5,0.4928
0.0,1599.0,0.4404
0.0,1422.0,0.4084
0.0,1292.0,0.3414
0.0,1207.0,0.3257
0.0,1160.5,0.3028
0.0,1142.0,0.3024
0.0,1143.0,0.3013
0.0,1194.5,0.3038
0.0,1325.5,0.3391
0.0,1573.5,0.4209000000000001
139.5,1698.5,0.465
636.0,1714.5,0.4862
1286.5,1740.5,0.5128
1870.5,1759.5,0.54
2274.0,1754.0,0.5316
2423.0,1735.5,0.5338
2336.5,1733.0,0.5588000000000001
2038.5,1719.0,0.555
1607.0,1713.0,0.5535
1111.0,1759.5,0.5574
601.0,1842.0,0.6114999999999999
177.5,1892.5,0.7908
0.0,1856.5,0.7170000000000001
0.0,1752.5,0.509
0.0,1606.0,0.4702
0.0,1438.0,0.3996
0.0,1303.5,0.3644
0.0,1215.5,0.3347
0.0,1166.5,0.303
0.0,1144.5,0.29710000000000003
0.0,1146.5,0.2918
0.0,1194.5,0.2967
0.0,1331.5,0.3261
0.0,1573.0,0.4183
139.5,1705.5,0.4476
636.0,1729.0,0.4656
1286.5,1768.5,0.4888
1870.5,1788.5,0.4952
2274.0,1796.0,0.5052
2423.0,1775.0,0.5303
2336.5,1762.5,0.5404
2038.5,1728.5,0.5373
1607.0,1715.5,0.5015
1111.0,1724.0,0.5
601.0,1761.5,0.4976
177.5,1860.0,0.6690999999999999
0.0,1836.5,0.5745
0.0,1760.5,0.4829
0.0,1621.0,0.4523
0.0,1448.0,0.3912
0.0,1313.5,0.3527
0.0,1220.0,0.3148
0.0,1169.0,0.3056
0.0,1143.5,0.2994
0.0,1140.0,0.2937
0.0,1182.5,0.2989
0.0,1309.0,0.34130000000000005
0.0,1543.5,0.42
139.5,1668.5,0.4598
636.0,1694.0,0.4511
1286.5,1712.5,0.4686
1870.5,1722.0,0.4793
2274.0,1721.5,0.4928
2423.0,1705.0,0.4895000000000001
2336.5,1696.0,0.4893
2038.5,1667.0,0.4920000000000001
1607.0,1642.5,0.4852
1111.0,1653.5,0.4743
601.0,1701.0,0.4706
177.5,1781.5,0.5763
0.0,1744.0,0.5264
0.0,1670.0,0.48
0.0,1568.5,0.4229
0.0,1427.5,0.3693
0.0,1323.5,0.3419
0.0,1225.5,0.3171
0.0,1173.5,0.2718
0.0,1147.5,0.2492
0.0,1140.0,0.26280000000000003
0.0,1156.0,0.2571
0.0,1209.0,0.2612
0.0,1297.0,0.2705
139.5,1412.5,0.3261
636.0,1535.0,0.34380000000000005
1286.5,1610.5,0.3874
1870.5,1624.5,0.4131
2274.0,1616.0,0.4284000000000001
2423.0,1599.5,0.4063000000000001
2336.5,1567.5,0.373
2038.5,1544.0,0.3886
1607.0,1536.0,0.3887
1111.0,1574.5,0.3931
601.0,1649.5,0.4172
177.5,1732.0,0.505
0.0,1690.5,0.502
0.0,1625.0,0.4484
0.0,1527.0,0.4112
0.0,1408.5,0.3836
0.0,1294.0,0.32770000000000005
0.0,1213.0,0.3497
0.0,1169.0,0.325
0.0,1143.0,0.2775
0.0,1129.0,0.2852
0.0,1142.5,0.27390000000000003
0.0,1177.5,0.2877
0.0,1251.5,0.29760000000000003
139.5,1352.5,0.2948
636.0,1469.0,0.3315
1286.5,1551.0,0.3804
1870.5,1564.5,0.3720000000000001
2274.0,1570.0,0.3714
2423.0,1566.0,0.3701
2336.5,1559.5,0.3627
2038.5,1561.0,0.36
1607.0,1571.5,0.3679
1111.0,1628.5,0.3939
601.0,1740.5,0.4097
177.5,1836.5,0.5403
0.0,1789.0,0.51
0.0,1700.0,0.4615
0.0,1556.0,0.407
0.0,1411.5,0.3868
0.0,1292.0,0.3312
0.0,1209.5,0.3433
0.0,1180.0,0.3237
0.0,1166.0,0.3121
0.0,1186.0,0.3136
0.0,1242.0,0.3194
0.0,1396.5,0.3606
0.0,1666.5,0.426
139.5,1785.0,0.4588
636.0,1812.0,0.4539
1286.5,1823.0,0.4573
1870.5,1837.0,0.4676
2274.0,1811.0,0.477
2423.0,1770.5,0.4703
2336.5,1752.5,0.4623
2038.5,1726.5,0.4666
1607.0,1711.0,0.4632
1111.0,1734.5,0.4744
601.0,1828.5,0.4876
177.5,1954.5,0.6211
0.0,1913.0,0.573
0.0,1817.5,0.4851
0.0,1675.0,0.4463
0.0,1501.0,0.3949
0.0,1376.5,0.3404
0.0,1283.5,0.3193
0.0,1236.5,0.2992
0.0,1212.5,0.2984
0.0,1212.5,0.2949
0.0,1264.0,0.2898
0.0,1410.5,0.3512
0.0,1673.5,0.4078
139.5,1796.5,0.4269
636.0,1801.5,0.3964
1286.5,1806.0,0.4295000000000001
1870.5,1801.5,0.4577000000000001
2274.0,1787.5,0.4625
2423.0,1776.0,0.4608
2336.5,1766.5,0.4572
2038.5,1736.5,0.4355
1607.0,1722.0,0.4325
1111.0,1736.0,0.46
601.0,1797.5,0.461
177.5,1920.0,0.5635
0.0,1887.5,0.5502
0.0,1808.0,0.4788
0.0,1672.0,0.4320000000000001
0.0,1500.0,0.3591
0.0,1357.5,0.338
0.0,1271.5,0.31620000000000004
0.0,1237.5,0.3063
0.0,1221.5,0.2758
0.0,1229.0,0.267
0.0,1266.5,0.2782
0.0,1401.5,0.3411
0.0,1659.5,0.4065
139.5,1790.5,0.4746
636.0,1790.0,0.4783
1286.5,1802.5,0.4838
1870.5,1805.0,0.4939
2274.0,1806.0,0.4982
2423.0,1790.0,0.4848
2336.5,1780.0,0.4834000000000001
2038.5,1773.0,0.481
1607.0,1761.0,0.4783
1111.0,1787.0,0.4826
601.0,1848.0,0.51
177.5,1927.5,0.6011
0.0,1889.0,0.573
0.0,1821.5,0.5194
0.0,1685.5,0.4235
0.0,1511.0,0.35700000000000004
0.0,1369.5,0.33240000000000003
0.0,1288.0,0.32380000000000003
0.0,1245.5,0.2899
0.0,1225.5,0.2703
0.0,1236.5,0.27
0.0,1278.0,0.2691
0.0,1422.0,0.32530000000000003
0.0,1678.0,0.4023
139.5,1818.5,0.4775
636.0,1824.0,0.4807
1286.5,1843.5,0.4957
1870.5,1865.5,0.5047999999999999
2274.0,1857.0,0.5089
2423.0,1838.5,0.4993
2336.5,1842.0,0.5014
2038.5,1826.5,0.4883
1607.0,1819.0,0.485
1111.0,1856.0,0.4933
601.0,1938.5,0.5082
177.5,1973.0,0.6198
0.0,1940.5,0.5634
0.0,1861.5,0.5188
0.0,1729.5,0.4331
0.0,1551.0,0.3819
0.0,1411.0,0.35
0.0,1326.0,0.3521
0.0,1261.5,0.3417
0.0,1235.5,0.3271
0.0,1237.5,0.3249
0.0,1280.0,0.3265
0.0,1418.5,0.3658
0.0,1654.0,0.4531
139.5,1751.0,0.4802
636.0,1754.5,0.4916
1286.5,1763.0,0.4988
1870.5,1764.0,0.4991
2274.0,1754.0,0.4979
2423.0,1724.0,0.4914
2336.5,1705.5,0.4871
2038.5,1680.0,0.4813
1607.0,1659.0,0.4769
1111.0,1682.0,0.4834000000000001
601.0,1765.5,0.4953
177.5,1858.5,0.5699000000000001
0.0,1819.5,0.5186
0.0,1758.0,0.4918
0.0,1658.5,0.4345000000000001
0.0,1521.5,0.3793
0.0,1391.5,0.3734
0.0,1292.0,0.3647
0.0,1229.5,0.35229999999999995
0.0,1205.5,0.35100000000000003
0.0,1200.5,0.3458
0.0,1222.5,0.342
0.0,1284.0,0.3577
0.0,1383.0,0.3812
139.5,1498.5,0.4199
636.0,1601.5,0.429
1286.5,1668.5,0.4575
1870.5,1682.0,0.4764
2274.0,1682.5,0.4755
2423.0,1669.0,0.4706
2336.5,1656.0,0.4572
2038.5,1654.5,0.4541
1607.0,1668.5,0.4511
1111.0,1728.5,0.4522
601.0,1816.5,0.4792
177.5,1824.0,0.6
0.0,1725.0,0.5289
0.0,1585.0,0.5065999999999999
0.0,1459.0,0.4617
0.0,1301.5,0.4382
0.0,1156.0,0.3809
0.0,1040.5,0.3885
0.0,953.5,0.3755
0.0,911.5,0.3527
0.0,905.5,0.35229999999999995
0.0,929.0,0.3513
0.0,974.5,0.353
0.0,1037.5,0.3696
139.5,1120.0,0.4103
636.0,1207.0,0.4341
1286.5,1291.5,0.4487
1870.5,1335.5,0.4372
2274.0,1383.0,0.4663000000000001
2423.0,1398.0,0.4636
2336.5,1390.0,0.4594
2038.5,1379.5,0.4597
1607.0,1379.5,0.4593
1111.0,1428.5,0.4679
601.0,1532.5,0.5259
177.5,1635.5,0.653
0.0,1601.0,0.6021
0.0,1528.0,0.5694
0.0,1412.0,0.4919
0.0,1283.5,0.4624
0.0,1191.0,0.4005
0.0,1136.0,0.3834
0.0,1114.5,0.3587
0.0,1104.0,0.3422
0.0,1117.5,0.336
0.0,1158.0,0.3505
0.0,1285.0,0.3954
0.0,1511.0,0.4851
139.5,1632.0,0.5432
636.0,1656.0,0.5344
1286.5,1663.5,0.5975
1870.5,1658.0,0.5982
2274.0,1648.5,0.5963
2423.0,1634.0,0.5586
2336.5,1629.0,0.5228
2038.5,1607.0,0.52
1607.0,1598.5,0.5104
1111.0,1625.5,0.55
601.0,1688.5,0.5782
177.5,1743.0,0.6375
0.0,1720.0,0.6164999999999999
0.0,1686.5,0.5625
0.0,1575.5,0.5229
0.0,1411.0,0.4542
0.0,1283.0,0.3807
0.0,1209.5,0.34990000000000004
0.0,1172.5,0.3344
0.0,1150.0,0.3248
0.0,1152.5,0.3124
0.0,1189.0,0.2994
0.0,1321.0,0.3721
0.0,1561.5,0.4375
139.5,1684.5,0.4743
636.0,1687.0,0.4609
1286.5,1690.5,0.4786
1870.5,1680.0,0.4876
2274.0,1667.5,0.4797
2423.0,1645.5,0.4713000000000001
2336.5,1625.5,0.4648
2038.5,1602.0,0.4715
1607.0,1594.5,0.4707
1111.0,1624.0,0.4765
601.0,1731.0,0.5471
177.5,1848.0,0.6236
0.0,1820.0,0.5839
0.0,1740.0,0.5344
0.0,1607.0,0.4881
0.0,1449.0,0.4202
0.0,1314.5,0.3788
0.0,1232.5,0.3452
0.0,1195.5,0.33270000000000005
0.0,1177.5,0.3295
0.0,1181.5,0.3255
0.0,1223.0,0.3222
0.0,1363.5,0.3519
0.0,1608.5,0.4308
139.5,1722.0,0.4484
636.0,1727.0,0.4435
1286.5,1726.0,0.463
1870.5,1715.0,0.4567
2274.0,1689.5,0.4596
2423.0,1662.5,0.4469
2336.5,1647.0,0.4378
2038.5,1627.5,0.4365
1607.0,1615.0,0.4343
1111.0,1643.5,0.4406000000000001
601.0,1753.0,0.4605
177.5,1865.0,0.5846
0.0,1829.0,0.5372
0.0,1742.5,0.5029
0.0,1611.0,0.4481
0.0,1451.0,0.3893
0.0,1320.5,0.3465
0.0,1238.0,0.33740000000000003
0.0,1196.5,0.3308
0.0,1180.0,0.3143
0.0,1183.5,0.3182
0.0,1225.5,0.3212
0.0,1366.5,0.34090000000000004
0.0,1604.5,0.4312
139.5,1726.5,0.4677
636.0,1731.0,0.4399
1286.5,1718.5,0.4398
1870.5,1717.5,0.4339
2274.0,1700.5,0.433
2423.0,1674.5,0.4287
2336.5,1665.0,0.4223
2038.5,1633.0,0.4213
1607.0,1626.0,0.4191
1111.0,1664.5,0.4269
601.0,1796.5,0.4817
177.5,1878.5,0.56
0.0,1840.0,0.4975
0.0,1756.5,0.4775
0.0,1611.0,0.4175
0.0,1432.0,0.34090000000000004
0.0,1306.0,0.33880000000000005
0.0,1228.5,0.3214
0.0,1177.5,0.3177
0.0,1163.5,0.3044
0.0,1160.5,0.30260000000000004
0.0,1201.5,0.29460000000000003
0.0,1330.0,0.3414
0.0,1577.5,0.4492
139.5,1717.0,0.4816
636.0,1725.0,0.4603
1286.5,1739.5,0.4584
1870.5,1745.0,0.4541
2274.0,1724.5,0.4455
2423.0,1699.0,0.4446
2336.5,1684.5,0.4402
2038.5,1663.0,0.4356
1607.0,1652.0,0.4313
1111.0,1680.0,0.4389
601.0,1769.5,0.4775
177.5,1860.0,0.5868
0.0,1799.5,0.5197999999999999
0.0,1729.0,0.4657
0.0,1625.5,0.4275
0.0,1494.0,0.3627
0.0,1361.5,0.3476
0.0,1269.0,0.3719
0.0,1222.5,0.3583
0.0,1205.0,0.3513
0.0,1201.0,0.341
0.0,1218.5,0.3385
0.0,1278.5,0.35729999999999995
0.0,1394.0,0.3875
139.5,1511.5,0.3941
636.0,1605.0,0.4109
1286.5,1648.5,0.4401
1870.5,1643.5,0.4414
2274.0,1619.5,0.436
2423.0,1573.0,0.4270000000000001
2336.5,1538.5,0.3875
2038.5,1496.0,0.3849
1607.0,1495.0,0.381
1111.0,1530.0,0.3901
601.0,1649.5,0.4539
177.5,1749.0,0.5396
0.0,1697.5,0.4805
0.0,1637.0,0.4587
0.0,1555.0,0.4385
0.0,1445.5,0.3963
0.0,1346.0,0.365
0.0,1259.5,0.3941
0.0,1200.5,0.3732
0.0,1179.0,0.3579
0.0,1176.5,0.34450000000000003
0.0,1204.5,0.3467
0.0,1261.5,0.3641
0.0,1366.5,0.3625
139.5,1486.5,0.3613
636.0,1573.5,0.3651
1286.5,1605.0,0.3948
1870.5,1583.5,0.3931
2274.0,1555.5,0.4034
2423.0,1530.0,0.3882
2336.5,1502.5,0.3658
2038.5,1492.5,0.3662
1607.0,1528.0,0.3658
1111.0,1679.0,0.4092
601.0,1810.0,0.5033
177.5,1767.5,0.611
0.0,1700.5,0.4856
0.0,1615.5,0.4575
0.0,1471.0,0.4384
0.0,1337.0,0.3713
0.0,1242.0,0.3478
0.0,1188.0,0.3446
0.0,1170.0,0.3358
0.0,1165.0,0.3159
0.0,1176.5,0.3201
0.0,1238.0,0.324
0.0,1395.5,0.3696
0.0,1637.5,0.4512
139.5,1723.0,0.4676
636.0,1724.0,0.4683
1286.5,1715.0,0.4693
1870.5,1711.0,0.4696
2274.0,1694.5,0.4619
2423.0,1676.0,0.4485
2336.5,1662.5,0.4425
2038.5,1636.0,0.4389
1607.0,1640.0,0.4462
1111.0,1753.5,0.4879
601.0,1910.0,0.6425
177.5,1891.5,0.5588000000000001
0.0,1832.5,0.5281
0.0,1719.5,0.4928
0.0,1567.5,0.44
0.0,1403.0,0.3753
0.0,1281.5,0.3443
0.0,1203.5,0.3393
0.0,1176.0,0.3131
0.0,1157.0,0.3128
0.0,1161.5,0.3075
0.0,1214.5,0.3002
0.0,1365.0,0.3331
0.0,1596.5,0.3973
139.5,1678.5,0.4298
636.0,1682.0,0.4247
1286.5,1678.5,0.4463
1870.5,1679.0,0.4588
2274.0,1673.5,0.4507
2423.0,1654.5,0.4503
2336.5,1653.0,0.4342
2038.5,1634.0,0.4372
1607.0,1642.5,0.4285
1111.0,1748.0,0.4586
601.0,1872.5,0.6134000000000001
177.5,1851.5,0.5537
0.0,1786.5,0.4823
0.0,1682.5,0.4402
0.0,1540.5,0.4174
0.0,1372.0,0.3442
0.0,1248.5,0.3344
0.0,1172.0,0.3177
0.0,1144.5,0.3016
0.0,1128.0,0.2561
0.0,1136.0,0.2611
0.0,1181.5,0.2776
0.0,1336.0,0.3064
0.0,1561.0,0.3949
139.5,1654.5,0.472
636.0,1659.0,0.4571
1286.5,1661.5,0.4603
1870.5,1669.0,0.4612
2274.0,1661.0,0.4606
2423.0,1646.0,0.4551
2336.5,1654.0,0.4538
2038.5,1635.5,0.4561
1607.0,1628.0,0.4522
1111.0,1734.0,0.4845
601.0,1870.5,0.6362
177.5,1847.0,0.5763
0.0,1787.0,0.4729
0.0,1686.5,0.4243
0.0,1549.5,0.3948
0.0,1385.5,0.342
0.0,1253.0,0.3274
0.0,1178.0,0.3091
0.0,1140.0,0.2619
0.0,1125.0,0.2177
0.0,1126.5,0.2128
0.0,1174.0,0.2504
0.0,1312.0,0.32049999999999995
0.0,1542.0,0.3987
139.5,1647.5,0.441
636.0,1672.0,0.421
1286.5,1691.0,0.4587
1870.5,1717.0,0.4637
2274.0,1723.0,0.4701
2423.0,1711.5,0.4717
2336.5,1709.0,0.4648
2038.5,1703.5,0.4643
1607.0,1720.0,0.4576
1111.0,1810.5,0.4772
601.0,1871.0,0.65
177.5,1841.5,0.5952000000000001
0.0,1771.5,0.45
0.0,1681.0,0.4315
0.0,1557.5,0.4012
0.0,1412.0,0.3343
0.0,1286.0,0.3237
0.0,1201.0,0.3566
0.0,1159.0,0.3417
0.0,1139.0,0.3083
0.0,1137.0,0.3156
0.0,1174.5,0.3174
0.0,1283.5,0.33840000000000003
0.0,1454.0,0.4228
139.5,1593.5,0.4457
636.0,1674.0,0.4342
1286.5,1714.0,0.4709
1870.5,1729.5,0.483
2274.0,1721.5,0.4656
2423.0,1704.0,0.4656
2336.5,1692.5,0.4531
2038.5,1684.0,0.4323
1607.0,1686.0,0.4131
1111.0,1792.0,0.4392
601.0,1885.0,0.6323
177.5,1842.0,0.5763
0.0,1771.5,0.5376
0.0,1691.0,0.4912
0.0,1587.5,0.4191
0.0,1459.0,0.3814
0.0,1343.0,0.3601
0.0,1257.0,0.3874
0.0,1213.5,0.3513
0.0,1199.0,0.3508
0.0,1191.5,0.3369
0.0,1216.5,0.3368
0.0,1278.0,0.3679
0.0,1369.5,0.38
139.5,1476.5,0.3713
636.0,1575.0,0.42
1286.5,1622.0,0.4262
1870.5,1619.0,0.4285
2274.0,1603.0,0.4397
2423.0,1576.0,0.4031
2336.5,1545.5,0.3786
2038.5,1520.0,0.374
1607.0,1538.5,0.3783
1111.0,1686.0,0.3925
601.0,1803.5,0.5209
177.5,1757.5,0.486
0.0,1692.0,0.4631
0.0,1616.0,0.4572
0.0,1524.0,0.4194
0.0,1400.5,0.399
0.0,1294.5,0.3641
0.0,1219.5,0.3189
0.0,1175.5,0.3091
0.0,1155.0,0.2651
0.0,1150.0,0.258
0.0,1163.0,0.2604
0.0,1210.0,0.3102
0.0,1286.0,0.3152
139.5,1393.0,0.3027
636.0,1498.0,0.3186
1286.5,1566.0,0.3267
1870.5,1564.5,0.3381
2274.0,1560.5,0.3578
2423.0,1550.0,0.3537
2336.5,1524.5,0.3276
2038.5,1516.5,0.328
1607.0,1554.5,0.3371
1111.0,1722.0,0.3778
601.0,1830.0,0.4802
177.5,1789.0,0.45
0.0,1716.5,0.4348
0.0,1619.5,0.4241
0.0,1476.5,0.3892
0.0,1338.0,0.3267
0.0,1238.0,0.318
0.0,1158.0,0.3046
0.0,1125.0,0.25120000000000003
0.0,1112.5,0.2297
0.0,1110.0,0.2172
0.0,1161.5,0.2476
0.0,1304.0,0.2755
0.0,1540.0,0.3563
139.5,1626.5,0.3955
636.0,1643.5,0.4517
1286.5,1654.0,0.4737
1870.5,1657.5,0.4878
2274.0,1652.5,0.4908
2423.0,1640.0,0.5452
2336.5,1653.5,0.5452
2038.5,1647.0,0.5452
1607.0,1659.5,0.5456
1111.0,1774.5,0.5528
601.0,1887.0,0.6737000000000001
177.5,1855.5,0.5832999999999999
0.0,1792.5,0.5366
0.0,1696.0,0.5002
0.0,1552.0,0.4287
0.0,1392.5,0.3851
0.0,1267.0,0.329
0.0,1192.0,0.3165
0.0,1147.0,0.274
0.0,1126.0,0.23
0.0,1130.0,0.2138
0.0,1169.5,0.2291
0.0,1316.0,0.29350000000000004
0.0,1547.5,0.3927000000000001
139.5,1649.0,0.3973
636.0,1660.5,0.454
1286.5,1673.5,0.4872
1870.5,1695.5,0.468
2274.0,1698.5,0.4725
2423.0,1684.5,0.472
2336.5,1681.5,0.4721
2038.5,1654.0,0.4722
1607.0,1655.0,0.4769
1111.0,1778.5,0.5221
601.0,1883.5,0.6315999999999999
177.5,1864.5,0.5371
0.0,1799.5,0.5025
0.0,1698.0,0.4752
0.0,1561.0,0.4151
0.0,1397.5,0.34490000000000004
0.0,1284.5,0.3287
0.0,1200.0,0.2806
0.0,1161.0,0.2571
0.0,1140.0,0.2157
0.0,1147.5,0.2139
0.0,1197.0,0.2299
0.0,1336.5,0.2798
0.0,1564.0,0.3653
139.5,1663.5,0.3755
636.0,1669.0,0.4462
1286.5,1672.5,0.4775
1870.5,1673.5,0.4807
2274.0,1671.5,0.4842
2423.0,1669.0,0.4835
2336.5,1683.5,0.4826
2038.5,1676.5,0.4815
1607.0,1706.0,0.4823
1111.0,1835.5,0.5114
601.0,1917.5,0.5839
177.5,1887.0,0.5479999999999999
0.0,1816.5,0.4922
0.0,1716.5,0.4879
0.0,1582.5,0.4031
0.0,1415.0,0.3371
0.0,1288.0,0.3517
0.0,1212.5,0.3122
0.0,1169.5,0.299
0.0,1145.0,0.2472
0.0,1145.0,0.2423
0.0,1191.5,0.2536
0.0,1343.5,0.3018
0.0,1577.0,0.398
139.5,1680.5,0.4375
636.0,1699.5,0.4514
1286.5,1724.5,0.4653
1870.5,1746.5,0.4495
2274.0,1749.0,0.4555
2423.0,1743.5,0.4478
2336.5,1743.0,0.4559
2038.5,1740.5,0.4571
1607.0,1767.0,0.4469
1111.0,1890.0,0.5711999999999999
601.0,1963.0,0.7281
177.5,1940.0,0.573
0.0,1875.0,0.5129
0.0,1788.5,0.5209
0.0,1657.0,0.4366
0.0,1494.5,0.3414
0.0,1379.0,0.3568
0.0,1300.5,0.3501
0.0,1260.5,0.3128
0.0,1245.5,0.28
0.0,1250.0,0.2817
0.0,1302.5,0.282
0.0,1447.0,0.3188
0.0,1678.5,0.4296
139.5,1764.5,0.4394
636.0,1786.5,0.4556
1286.5,1788.5,0.4499
1870.5,1793.0,0.4434
2274.0,1768.0,0.435
2423.0,1734.0,0.3971
2336.5,1732.5,0.3962
2038.5,1719.5,0.3849
1607.0,1726.5,0.3871
1111.0,1855.0,0.4495
601.0,1943.5,0.5509000000000001
177.5,1919.5,0.4737
0.0,1854.0,0.4618
0.0,1782.5,0.4243
0.0,1669.0,0.3942
0.0,1534.5,0.3287
0.0,1408.5,0.3307
0.0,1313.0,0.35350000000000004
0.0,1270.5,0.3047
0.0,1250.0,0.3033
0.0,1239.0,0.2862
0.0,1272.5,0.2864
0.0,1337.5,0.3378
0.0,1437.0,0.34
139.5,1538.5,0.3255
636.0,1634.5,0.3671
1286.5,1671.5,0.4076
1870.5,1662.5,0.4136
2274.0,1643.0,0.4133
2423.0,1601.5,0.3983
2336.5,1566.5,0.3769
2038.5,1549.0,0.3676
1607.0,1564.0,0.3627
1111.0,1716.0,0.404
601.0,1811.0,0.4732
177.5,1766.5,0.4363
0.0,1702.0,0.4329
0.0,1633.0,0.4193
0.0,1533.0,0.3818
0.0,1406.5,0.35229999999999995
0.0,1301.0,0.3362
0.0,1223.0,0.3223
0.0,1175.0,0.285
0.0,1149.0,0.2304
0.0,1141.0,0.2223
0.0,1155.5,0.2258
0.0,1200.0,0.274
0.0,1275.0,0.2867
139.5,1374.0,0.285
636.0,1501.0,0.2978
1286.5,1580.0,0.3031
1870.5,1598.0,0.3315
2274.0,1599.5,0.3466
2423.0,1591.5,0.3507
2336.5,1571.0,0.3365
2038.5,1557.0,0.3315
1607.0,1592.5,0.3285
1111.0,1757.0,0.4096
601.0,1850.5,0.4616
177.5,1806.5,0.4331
0.0,1733.5,0.4445
0.0,1633.0,0.3937
